year,source_document,section_bucket,subsection,proposal_title,lead_agency,supporting_agencies,commitment_type,quantified,metric_or_target,implementation_pathway,notes,commitment_id,lead_agency_standardized,supporting_agencies_standardized,item_type_clean,implementation_pathway_clean,binary_evaluable,binary_unit,overlap_theme,status_evidence_needed,source_quality,continuity_to_prior_year,matched_prior_commitment_id,matched_prior_title,match_basis,commitment_text,source_page,source_page_end,text_capture_confidence
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Connect People with Disabilities to Inclusive Internships,DOL,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023100,DOL,,other,mixed,no,,disability_inclusion,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022057,Make New York a Model for the Employment of Workers with Disabilities,theme=disability_inclusion; shared_terms=disabilities,"At Governor Hochul's direction, and based on New York City's Inclusive Internship Program, a full-time coordinator in the Department of Labor will connect people with disabilities to inclusive internships with State agencies aimed at leading to stable, long-term

employment. This will provide critical experience for people with disabilities seeking to enter the workforce and will advance the State's efforts to become a model employer.",197,198,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Designate New York as a Model Employer for People with Disabilities,DOL,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023101,DOL,,other,mixed,yes,designated,disability_inclusion,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022057,Make New York a Model for the Employment of Workers with Disabilities,"theme=disability_inclusion; shared_terms=disabilities, model","Governor Hochul will issue an Executive Order aimed at making New York a ""model employer for people with disabilities."" As part of this effort, the State will identify policies and practices that will help increase the employment rate and decrease the poverty rate of people with disabilities, in addition to working with businesses to facilitate the adoption of inclusive policies and practices that support integrated employment.",198,198,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Increase Legal Services Support for Office for New Americans,DOL,,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023102,DOL,,program/policy,mixed,no,,immigrant_support,"implementation metrics, agency reports, or budget plus rollout evidence",cleaned_toc_pass,expansion,2022212,Strengthen the Office for New Americans,"theme=immigrant_support; shared_terms=americans, office","New York is experiencing a significant increase in arrivals from war-torn countries, such as Afghanistan and Ukraine, as well as asylum seekers crossing the

southern border. This is straining the Office for New Americans' ability to provide free, community-based legal services to new arrivals. Governor Hochul will increase funding for the Office's network of legal and employment services.",198,199,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Provide Funding for Refugee Resettlement Programs,,,funding/tax/benefit,no,,executive_budget,First-pass coding from 2023 SOTS table of contents.,2023103,,,funding/tax/benefit,executive_budget,mixed,implemented,immigrant_support,"budget appropriation, program awards, or fiscal documents",cleaned_toc_pass,continuation,2022211,Increase Funding for the Liberty Defense Project,theme=immigrant_support; shared_terms=funding,"Resettlement programs enlist experienced community partners to provide culturally sensitive assistance while newcomers navigate legal processes in order to provide for the successful establishment of migrants and asylum seekers in communities and local economies. In response to the recent influx of migrants into New York, Governor Hochul will provide funding for the Enhanced Services to Refugees Program, which is distributed to refugee resettlement agencies around the state.",199,199,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Support Retraining for Immigrants with Experience in Specific Skilled Professions,,,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023104,,,program/policy,executive_budget,no,,immigrant_support,"budget appropriation, program awards, or fiscal documents",cleaned_toc_pass,new,,,,"Governor Hochul will provide funding to one or more programs that retrain immigrants who previously worked in skilled professions. A model is Cooper Union's Retraining Program for Immigrant Engineers (RPIE), which currently helps about 225 immigrant, refugee, and asylee engineers who are unemployed or underemployed gain access to higher paying jobs through training and job placement assistance. Grants will support programs that retrain for specific skilled professions, such as architecture, construction, information technology, and project management.",199,200,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Create Housing for Older LGBTQ+ New Yorkers,HCR,NYS Office for the Aging,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023105,HCR,NYS Office for the Aging,program/governance,executive_action,yes,created,aging_long_term_care,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022130,Build and Preserve Senior Housing Across the State,theme=aging_long_term_care; shared_terms=housing,Older LGBTQ+ New Yorkers face distinct challenges in accessing affordable and affirming housing. Smaller family support networks make LGBTQ+ seniors more reliant on community service providers. Many older LGBTQ+ residents put off important housing decisions out of fear of being mistreated by housing providers and neighbors alike. Governor Hochul will direct HCR to provide funding specifically for affordable housing projects that are LGBTQ+-affirming for older New Yorkers.,200,200,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Protect New Yorkers from Predatory Banking Fees,,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023106,,,program/policy,mixed,no,,government_general,agency report or official implementation evidence,cleaned_toc_pass,new,,,,"In July 2022, the Department of Financial Services took action to prohibit certain unfair and deceptive overdraft and non-sufficient funds (NSF) - known as ""junk fees."" However, the Department lacks sufficiently clear legal authority to address other overdraft and NSF fees that disproportionately harm low and moderate-income New Yorkers. To change that, Governor Hochul will propose nation-leading legislation that comprehensively addresses abusive bank fee practices, including stopping the opportunistic sequencing of transactions in a way designed to maximize fees charged to consumers, ending other unfair overdraft and NSF fee practices, and ensuring clear disclosures and alerts of any permissible bank processing charges.",201,201,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Increase Access to Education for Public Assistance Recipients,SED,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023107,SED,,program/policy,mixed,no,,equity_general,"implementation metrics, agency reports, or budget plus rollout evidence",cleaned_toc_pass,expansion,2022210,Provide Gender “X” Options at All Public-Facing State Agencies,theme=equity_general; shared_terms=public,"For New Yorkers receiving public assistance, the majority of whom have not obtained a degree beyond a high school diploma or equivalent, access to education

is vital. It is an important step toward maintaining long- term employment and family-sustaining wages that will enable them to be financially stable when they are no longer receiving public assistance. Yet our current Social Services Law makes it unnecessarily difficult to pursue and complete higher education.

To remove this barrier, Governor Hochul will propose legislation to eliminate the statutory requirement that any enrollment in post-secondary education beyond 12 months must be combined with a minimum of 20 hours of weekly participation in paid employment, work activities, or community service. Governor Hochul will also propose to allow individuals to participate in educational and vocational training programs, when consistent with their employment assessment, including two-year post-secondary degree programs. Finally, to ensure individuals do not immediately lose access to public assistance or experience a steep drop in benefits on reentering the workforce, Governor Hochul will propose legislation to allow for a one time disregard of income received from participating in a job training program or other working activity, and all earned income (up to 200 percent of the Federal

Poverty Level) that a public assistance recipient derives from job entry for a maximum of six consecutive months. Together, these changes will make it easier for individuals utilizing public assistance to reenter the workforce and maintain economic stability.",201,203,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Launch Mobile Veterans Service Centers,DOH,MTA,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023108,DOH,MTA,program/governance,executive_action,yes,launched,veterans_services,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022214,Reinforce Support for Local Veterans’ Service Agencies,"theme=veterans_services; shared_terms=service, veterans","Hundreds of thousands of veterans in New York live in rural or small city areas. The resulting isolation from veteran service offices can be potentially dangerous for these veterans and their families, cutting them off from health care, benefits advocacy, and other important services. Instead of requiring veterans, service members, or military families to travel to a New York State Division of Veterans' Services Office, Governor Hochul will launch New York State's first-ever fleet of Mobile Veterans' Services Centers, bringing the Division's accredited Veterans Benefits Advisors and their best-in-class technologies on the road to meet New York's veterans, service members, and military families where they work, live, and thrive.",203,203,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Improve Veteran and Military Cultural Competency in Supportive Housing,HCR,,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023109,HCR,,program/policy,mixed,no,,mental_health_supportive_housing,"implementation metrics, agency reports, or budget plus rollout evidence",cleaned_toc_pass,follow_on,2022031,Provide Individuals with Supportive Recovery Housing,"theme=mental_health_supportive_housing; shared_terms=housing, supportive","Supportive housing providers throughout New York receive State funds to designate a certain number of their housing units for veterans, ensuring that housing opportunities exist throughout the state to prevent New York's military heroes from being forced onto the street. But housing providers and their staff are not always trained in military cultural competency and may lack an understanding of the various state and federal resources available to veterans and military families. To address this, Governor Hochul will issue an Executive Order requiring supportive housing providers that are receiving State funds for veteran-designated housing units to complete an annual training program developed and implemented by the New York State Division of Veterans' Services. The training program will include a focus on military cultural competency and access to benefits and services for veterans and military families. Supportive housing providers will be able to receive this training program annually, free of charge.",204,204,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Expand Fresh Connect Program to Fight Food Insecurity,Agriculture & Markets,,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023110,Agriculture & Markets,,program/policy,mixed,no,,veterans_services,"implementation metrics, agency reports, or budget plus rollout evidence",cleaned_toc_pass,expansion,2022215,Expand the Joseph P. Dwyer Peer-to-Peer Veterans’ Support Program Statewide,theme=veterans_services; shared_terms=program,"Veterans nationwide confront food insecurity all too frequently. The pandemic only heightened this pre- existing problem for many of the people who served in our nation's military. Under Governor Hochul's leadership, New York State expanded the distribution of FreshConnect checks in 2022, allowing county veterans' service agencies to distribute the checks that allow veterans and their families to purchase healthy food at farmer's markets around the state. This year, New York State will double the number of FreshConnect checks available for veterans experiencing food insecurity, enabling more veterans to benefit from this important program.",205,205,high
2023,2023SOTSBook.pdf,Government / democracy,Part IV-C: Prepare For Future Emergencies,Streamline and Centralize the Application for Child Care Assistance,OCFS,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023111,OCFS,,other,executive_action,no,,child_care_access,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022181,"Increase Access to Childcare for 100,000 Families and Invest $75 Million in Wages for Childcare Workers",theme=child_care_access; shared_terms=,"Given the political roots of the federal child care subsidy program and the dearth of public dollars that have historically been dedicated to it, we have for far too long made it incredibly difficult for families to access the financial assistance that is available to help bring down the cost of child care. In 2021, only about six percent of families with children eligible for child care assistance through CCAP received a subsidy, down from 10 percent in 2017 and 2018. While policy changes made

in 2022 have enabled more families to access assistance and participation is gradually increasing, the universe of eligible families also expanded, and we continue to reach only a small share of households in need of care. This is due in large part to onerous eligibility processes and requirements. Indeed, families have immediate needs for child care, yet more than half of all applications are determined to be incomplete and sent back to families, sometimes requiring three, four, and five more attempts.

Less than 10 percent of children whose families meet income requirements receive child care assistance

To change this paradigm, Governor Hochul's administration will deploy a statewide electronic solution allowing families to pre-screen for eligibility

and apply for child care assistance, removing any redundant processes and unnecessary reporting requirements placed on families. By streamlining and centralizing the application for child care assistance, simplifying the process of presenting documentation, and creating an online application option for all counties, Governor Hochul aims to dramatically increase the number of applications completed successfully.",209,211,high
2023,2023SOTSBook.pdf,Government / democracy,Part IV-C: Prepare For Future Emergencies,Raise Eligibility to the Maximum Allowed Under Federal Law,OCFS,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023112,OCFS,,other,mixed,no,,child_care_access,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022181,"Increase Access to Childcare for 100,000 Families and Invest $75 Million in Wages for Childcare Workers",theme=child_care_access; shared_terms=,"Last year, Governor Hochul and the Legislature enacted the first ever expansion of income eligibility for the state's child care program, from 200 percent to 300 percent of the Federal Poverty Level. This year, to build on that progress, Governor Hochul will propose raising the income limit to the maximum allowed by federal law in order to cover families earning up to 85 percent of New York's median income. In real terms, this will increase the income limit for a family of three from just under $70,000 to nearly $80,000. As a result, the families of an estimated 113,000 more children will

become eligible for assistance for the first time, helping to reduce out-of-pocket costs for more households.",211,212,high
2023,2023SOTSBook.pdf,Government / democracy,Part IV-C: Prepare For Future Emergencies,Expedite Enrollment for Families Receiving Other Benefits,DOH; OCFS,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023113,DOH; OCFS,,other,mixed,no,,medicaid_coverage,agency report or official implementation evidence,cleaned_toc_pass,new,,,,"Many existing programs that families in need of child care assistance participate in, such as the Supplemental Nutrition Assistance Program (SNAP), the Home Energy Assistance Program (HEAP), Medicaid, and the Special Supplemental Nutrition Program for Women, Infants, and Children (WIC), set income eligibility at lower levels than the CCAP. Yet these families are still required to prove they are income-eligible if and when they apply for child care assistance. To address this redundancy and make it easier for such families to access care, families in receipt of SNAP, HEAP, Medicaid, and WIC will be able to use that information to demonstrate that they are income-eligible for child care. As a result of these changes, an estimated 83,400 children in already- eligible families will have easier access to the Child Care Assistance Program.",212,212,high
2023,2023SOTSBook.pdf,Government / democracy,Part IV-C: Prepare For Future Emergencies,Rationalize Eligibility Requirements Across All Counties,OCFS,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023114,OCFS,,other,mixed,no,,child_care_access,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022181,"Increase Access to Childcare for 100,000 Families and Invest $75 Million in Wages for Childcare Workers",theme=child_care_access; shared_terms=,"Governor Hochul will standardize eligibility across local districts by ensuring that our most vulnerable families - families experiencing homelessness and families caring for a child in foster care or kinship care - are provided child care assistance as long as funds are available. Additionally, the State will cap family co- payments at one percent of family income above the poverty level, as about half of districts already do, rather than the 10 percent cap that is the current statewide rule. For many families, contributing 10 percent of their income toward care remains prohibitive. We estimate that as a result of this change, 10 percent of families would see a reduction in their co- pays, making it easier for families to take part in the program. The State will standardize policies on absences, too. Districts' policies on payments for absences vary widely, with 11 districts providing reimbursement for up to 80 days before a family becomes responsible for paying out of pocket, but over 20 districts only covering 24 absences. The State will

mandate that districts cover 80 absences in an effort to standardize the most generous policy across counties.",213,214,high
2023,2023SOTSBook.pdf,Government / democracy,Part IV-C: Prepare For Future Emergencies,Establish Workforce Retention Grant Program,OCFS,,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023115,OCFS,,program/governance,executive_budget,yes,established,child_care_access,budget appropriation or program line,cleaned_toc_pass,continuation,2022181,"Increase Access to Childcare for 100,000 Families and Invest $75 Million in Wages for Childcare Workers",theme=child_care_access; shared_terms=,"Throughout the pandemic, child care providers worked tirelessly to provide care to children of first responders, working long hours for low wages. The reality is that there is no quality child care without these dedicated educators, from those in centers to our family child care providers, who nurture and care for children. That is why Governor Hochul will use unspent federal funds to establish a new Workforce Retention Grant Program to provide payments to existing staff in 17,000 programs statewide, tackling the exodus from the sector head-on. Grants will also be used to cover payroll tax assistance and support staff recruitment strategies, including sign- on bonuses for new employees and other expenses related to hiring new staff, making it more financially reasonable to pursue this career option. This is a critical and timely step toward stabilizing the workforce, as the State and Child Care Availability Task Force continue to undertake the important work of evaluating alternative workforce compensation models. Benefits will also

accrue to middle-income families across New York who might otherwise see tuition increases as programs look for more revenue to retain staff and keep their doors open.

In addition, many child care programs offset a portion of the cost of tuition for their own employees, which causes them to lose money. By providing enrollment assistance to employees who work at licensed and registered child care programs, regardless of the roles they work, we will honor the vital role child care providers play in educating children and lessen expenses for their own families.",214,215,high
2023,2023SOTSBook.pdf,Government / democracy,Part IV-C: Prepare For Future Emergencies,Pilot a New York State Employer-Supported Child Care Program,OCFS,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023116,OCFS,,other,mixed,mixed,implemented,child_care_access,"implementation metrics, agency reports, or budget plus rollout evidence",cleaned_toc_pass,continuation,2022181,"Increase Access to Childcare for 100,000 Families and Invest $75 Million in Wages for Childcare Workers",theme=child_care_access; shared_terms=,"One of the biggest barriers for New Yorkers with children seeking to rejoin the workforce is the cost of child care. To better address affordability for families ineligible for CCAP and bring in new resources from employers, Governor Hochul will establish the New York State Employer-Supported Child Care (ESC) pilot program in certain regions of the state to facilitate

splitting the costs of care for eligible employees between the State, employers, and employees, as Michigan has recently done. In the ESC pilot, employers will contribute a third of the cost of care for families between 85 percent and 100 percent of median income, and the State will match it, reducing out-of-pocket costs for these families and generating additional financial support for child care.",215,216,high
2023,2023SOTSBook.pdf,Government / democracy,Part IV-C: Prepare For Future Emergencies,Adopt a Statewide Business Income Tax Credit for Child Care,OCFS,,funding/tax/benefit,no,,executive_budget,First-pass coding from 2023 SOTS table of contents.,2023117,OCFS,,funding/tax/benefit,executive_budget,yes,adopted,child_care_access,budget appropriation or program line,cleaned_toc_pass,continuation,2022181,"Increase Access to Childcare for 100,000 Families and Invest $75 Million in Wages for Childcare Workers",theme=child_care_access; shared_terms=,"Last year, New York City established a new business income tax credit for employers that create or expand child care access for employees. Capped at $25 million annually, NYC estimated that employers would create 6,000 new infant and toddler seats if the credit is fully utilized. Given limitations on eligible expenses, and other restrictions in design, the preexisting federal and State employer-provided child care credit has not been widely utilized by employers. Governor Hochul proposes to have New York adopt the more flexible business income tax credit statewide for two years, to align with the timeline for the NYC credit and allow for

outcomes to be evaluated at the same time. We expect statewide adoption to increase the number of employers covering some share of child care costs for their employees.",216,217,high
2023,2023SOTSBook.pdf,Government / democracy,Part IV-C: Prepare For Future Emergencies,Create a Business Navigator Program,OCFS,,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023118,OCFS,,program/governance,executive_action,yes,created,child_care_access,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022181,"Increase Access to Childcare for 100,000 Families and Invest $75 Million in Wages for Childcare Workers",theme=child_care_access; shared_terms=,"Governor Hochul recognizes the critical role child care plays in economic development. Employers across New York have reported wanting to better support their employees' child care needs but not knowing where to start, and Governor Hochul believes there is more the State can do to leverage the Regional Economic Development Councils (REDC) and Child Care Resource and Referral Agencies to that end. In the coming year, she will establish a Business Navigator program in each of the 10 REDC regions to help interested businesses identify options to support employees' child care needs, as well as develop a statewide employer child care guidebook, making good on another one of the State task force's recommendations.",217,217,high
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Secure the MTA’s Future,DOT,MTA,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023119,DOT,MTA,program/policy,mixed,no,,mta_service_and_finance,agency report or official implementation evidence,cleaned_toc_pass,follow_on,2022114,Build Phase 2 of the Second Avenue Subway for Residents of Upper Manhattan,theme=mta_service_and_finance; shared_terms=,"The MTA functions as the circulatory system for New York City and its surrounding areas by connecting communities and serving as a sustainable foundation for the region's economic growth. Without our subways,

buses, and commuter trains, New York would be at a standstill.

Despite a resurgence in ridership from the worst days of the pandemic, the MTA faces uncertainty about its financial future. Achieving long term fiscal stability is essential to ensuring that New Yorkers can continue to rely on a world-class transportation system that gets them to their jobs, families, and destinations, reliably and affordably.

Governor Hochul is committed to working with MTA leadership, legislative partners, the City of New York, the federal government, and other critical stakeholders on a comprehensive set of solutions to the structural challenges facing the MTA in order to put the Authority on sound fiscal footing for many years to come.

Simultaneously, the State will continue its progress towards implementation of congestion pricing, which will provide a reliable source of critical capital funding for the MTA. Following the release of its comprehensive congestion pricing environmental assessment in August 2022, New York expects signoff from the Federal Highway Administration in early 2023.",222,223,high
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Make the MTA’s “City Ticket” Available 24/7,DOT,MTA,other,yes,,mixed,First-pass coding from 2023 SOTS table of contents.,2023120,DOT,MTA,other,mixed,no,,mta_service_and_finance,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022114,Build Phase 2 of the Second Avenue Subway for Residents of Upper Manhattan,theme=mta_service_and_finance; shared_terms=,"The MTA established the low-cost, flat-fare City Ticket to encourage the use of commuter rail stations within New York City. Currently, it is only available during off- peak hours; peak hour railroad trips within city limits cost as much as $10.75. Now, at Governor Hochul's direction, and as recommended by the New New York Panel convened by Governor Hochul and Mayor Adams, the MTA will make a low-cost, flat-fare City Ticket available 24/7, at a modest premium during peak hours. This will create a better, more affordable transit option for residents of neighborhoods like Wakefield and Woodlawn in the Northern Bronx, and Rosedale and Laurelton in Southeast Queens. And expanding the City Ticket will spur growth in outer borough job centers in Fordham, Jamaica, and Flushing. In all, roughly 10,000 trips on an average weekday will be made more affordable.",224,224,high
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Move Forward on Light Rail Option for the Interborough Express,DOT,MTA,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023121,DOT,MTA,other,mixed,no,,mta_service_and_finance,agency report or official implementation evidence,cleaned_toc_pass,follow_on,2022114,Build Phase 2 of the Second Avenue Subway for Residents of Upper Manhattan,theme=mta_service_and_finance; shared_terms=,"Governor Hochul's Interborough Express (IBX) will create a new transit connection between Brooklyn and Queens, taking advantage of an existing underutilized freight rail right-of-way that runs from Sunset Park to Jackson Heights. Upon construction, IBX will slash travel times between the two boroughs, cut congestion, and expand economic opportunities for the people who live and work in the surrounding neighborhoods.

The Interborough Express planning and environmental linkages study recommends light rail as the preferred option for providing fast, frequent service, connecting the Interborough with up to 17 different subway lines and the Long Island Railroad. Over the coming months, Governor Hochul and the MTA will work to complete the environmental review in order to ensure the IBX's inclusion in the MTA's next Five Year Capital Plan.",225,225,high
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Expand EV Charging Infrastructure,DOT,MTA,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023122,DOT,MTA,program/policy,mixed,no,,transport_electrification,"implementation metrics, agency reports, or budget plus rollout evidence",cleaned_toc_pass,expansion,2022161,Invest $1 Billion to Support EV Adoption and Infrastructure,theme=transport_electrification; shared_terms=infrastructure,"Electric vehicles have seen rapid adoption across the U.S., skyrocketing from around 280,300 electric cars

registered in 2016 to approximately 1. million in 2021. However, New York ranks just 29th in the nation for electric vehicles per capita, far behind our peers, including California and Washington D.C. Public charging infrastructure is critical to meet demand and spur new investment in electric vehicles.

The transportation sector accounts for nearly half (47 percent) of the state's current greenhouse gas emissions, and much of that comes from cars and light duty trucks. To continue addressing the need to decrease these dangerous emissions, New York State will receive $175 million over five years in federal funds to establish an interconnected network of reliable charging for electric vehicles, which incentivizes EV purchasing. Under Governor Hochul's leadership over the next year, New York will continue to work with agency partners and other stakeholders to determine the most efficient and effective way to provide incentives that support the installation, operation, and maintenance of infrastructure to continue leading the transition to 100 percent zero-emission on-road vehicles. These funds will be used to invest in charging infrastructure, which will be built within one travel mile

of designated EV corridors, with charging stations no more than 50 miles apart.

New York will build out its charging station network on 1,787 centerline miles of interstate highways and 290 centerline miles of state highways within the state's EV Alternative Fuel Corridor. Corridors will include many of the state's most-traveled interstate and state highways, including the Thruway, Northway, and other major roadways.",225,227,high
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Improve Bus Reliability,DOT,MTA,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023123,DOT,MTA,program/policy,mixed,no,,mta_service_and_finance,"implementation metrics, agency reports, or budget plus rollout evidence",cleaned_toc_pass,follow_on,2022114,Build Phase 2 of the Second Avenue Subway for Residents of Upper Manhattan,theme=mta_service_and_finance; shared_terms=,"Buses should be speedy and reliable, but too often the actions of other drivers can disrupt service and pose real threats to passenger safety. From illegally blocking bus stops to impeding traffic in bus lanes, cars failing to follow the law impose real burdens on bus riders trying to get to their destination. To help speed up our bus network and drastically improve commuter experiences, Governor Hochul is directing the MTA to install Automated Bus Lane Enforcement (ABLE) cameras on 900 buses. This investment builds on work the MTA has done to install cameras on 123 buses,

which have already resulted in fewer of the illegally parked vehicles that slow down bus trips. With the additional cameras, 80 percent of bus lanes will be covered - vastly increasing the dependability of buses and reducing travel times by discouraging illegal parking in bus lanes.

Governor Hochul will also seek to make the law permanent and expand it to allow the cameras to enforce all New York City traffic rules in bus lanes.",227,228,high
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Allow New York City to Lower Its Speed Limit,SED,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023124,SED,,other,legislation_required,yes,authorized,street_safety,"executive order, agency launch, or official announcement",cleaned_toc_pass,new,,,,"Governor Hochul is committed to making New York the safest state in the country for pedestrians, cyclists, and drivers alike. Tragically, research demonstrates that many of the collisions and fatalities that occur on the roads are preventable through better policies that prioritize safety over speed and encourage smarter, safer driving.

To better allow New York City to adjust its speed limit to account for the dangers of fast driving in urban environments, Governor Hochul is introducing legislation to ease state restrictions in State law that

prevent the lowering of the citywide speed limit below 25 miles per hour and the City's school speed limit below 15 miles per hour. Giving New York City the autonomy to change its speed limit can help the City determine how best to safeguard its own streets.",228,229,high
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Spur Transportation Innovation Upstate,DOT,MTA,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023125,DOT,MTA,other,mixed,no,,mta_service_and_finance,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022114,Build Phase 2 of the Second Avenue Subway for Residents of Upper Manhattan,theme=mta_service_and_finance; shared_terms=,"Access to public transportation provides measurable and immeasurable benefits to communities. To help more New Yorkers get where they need to go, Governor Hochul will launch a new program to expand access to public transit in upstate and non-MTA-accessible communities.

Governor Hochul's Innovative Mobility Initiative will provide funding for public transportation services for riders facing barriers to traditional public transit and for the creation of new options in locations currently without transit. The initiative will provide funding for a five year pilot program, allocating $1 million to each of the seven largest non-MTA systems, while smaller systems throughout the state would jointly be eligible for a competitive fund of $3 million. Awardees can use

funds to: serve as a 20 percent match for federal funds; purchase technology that enables a local app-enabled trip request and fare payment structure for public transit; purchase smaller vehicles; and otherwise create a transit service that suits local needs. The initiative would encourage innovation and flexibility in service of equity, accessibility, reduced costs, and better environmental outcomes.",229,230,high
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Take High Risk Drivers Off the Road,DOT,DMV; MTA,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023126,DOT,DMV; MTA,program/policy,mixed,no,,street_safety,agency report or official implementation evidence,cleaned_toc_pass,new,,,,"Increasing road safety requires a multipronged approach to end high-risk driving that endangers everyone on the road. Governor Hochul will direct the Department of Motor Vehicles to amend regulations to increase the number of points associated with dangerous driving and decrease the threshold at which dangerous drivers are disqualified from holding a license. She will also direct the DMV to amend regulations to lower the bar for permanent license forfeiture for reckless drivers who continue to drive under the influence of mind-altering substances. Collectively, these changes would reduce the number of

high-risk driving incidents by taking persistently dangerous drivers off the road.",230,231,high
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Empower The Department of Transportation to Seize Dangerous Vehicles,DOT,DMV; MTA,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023127,DOT,DMV; MTA,other,mixed,no,,street_safety,agency report or official implementation evidence,cleaned_toc_pass,new,,,,"The Department of Transportation (DOT) is charged with helping to ensure safety on the roads. However, though DOT can effectively regulate stretch limousines, the agency is not able to suspend, seize, and impound other dangerous large passenger vehicles like vans, ambulettes, motor coaches, buses, and party buses. There are more than 62,000 such vehicles within New York State, and their operation can carry additional safety risks. Governor Hochul will propose legislation to make this change and give DOT the added capacity to ensure safer roads.",231,231,high
