year,source_document,section_bucket,subsection,proposal_title,lead_agency,supporting_agencies,commitment_type,quantified,metric_or_target,implementation_pathway,notes,commitment_id,lead_agency_standardized,supporting_agencies_standardized,item_type_clean,implementation_pathway_clean,binary_evaluable,binary_unit,overlap_theme,status_evidence_needed,source_quality,continuity_to_prior_year,matched_prior_commitment_id,matched_prior_title,match_basis,commitment_text,source_page,source_page_end,text_capture_confidence
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Enhancing Student Borrower Support,DFS,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026152,DFS,,other,mixed,no,,labor_affordability_general,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,new,,,,"Federal changes to student loan policy are eliminating existing repayment options and imposing limits on student access to loans starting in 2026. The borrowing landscape has become overwhelmingly complex for both current and future borrowers. Governor Hochul will announce the expansion of services through the Education Debt Consumer Assistance Program (EDCAP) to help educate borrowers on ways to navigate the increasingly complicated policy context associated with student loans, to avoid and recover from delinquency.

EDCAP-New York's first-in-the-nation student loan consumer assistance program, which has saved New Yorkers $48 million since its inception in 2019-will launch an aggressive campaign to reach, assist, and educate thousands of delinquent or soon-to-be-delinquent student loan borrowers by partnering directly with colleges and universities, with a focus on public institutions, to deploy a robust triage model that combines webinars, self-paced tools, and one-on-one counseling.

The Department of Financial Services (DFS) will also develop a new education program to inform individuals about predatory lending and provide additional consumer outreach efforts. Together, these actions will help student borrowers comply with evolving rules, access support services to exit and recover from delinquency, and avoid predatory lending schemes.",114,114,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Creating Emergency Aid Funds at All SUNY and CUNY Campuses to Keep Students Enrolled,SUNY,CUNY,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026153,SUNY,CUNY,other,mixed,no,,college_workforce_pathways,agency report or official implementation evidence,first_pass_toc,continuation,2025020,Invest in Student Success at the State University of New York,theme=college_workforce_pathways; shared_terms=,"Unexpected events and emergencies, such as medical crises, can be very expensive, and force individuals to choose between paying their bills or covering their school tuition. To address this and help students stay in school to complete their degrees, SUNY and CUNY successfully piloted emergency aid programs during the pandemic that pooled funds together to be used for urgent, unanticipated expenses students may face such as housing loss, food insecurity, transportation needs, and medical expenses.

Drawing on the success of those pilot programs, Governor Hochul will direct SUNY and CUNY to develop standardized, system-wide policies governing emergency aid. By standardizing policies such as maximum grant funds, application processes and lifetime limits, the State will make it easier for students to stay in school and access critical services, both on campus and in the community, when they need them the most.",115,115,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Supporting Former Foster Students to Attain a Degree through the Reconnect for Foster Scholars Program,SUNY,CUNY,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026154,SUNY,CUNY,other,mixed,no,,college_workforce_pathways,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,continuation,2025040,Launch First Responder Counseling Scholarship Program,theme=college_workforce_pathways; shared_terms=program,"Nationally and in New York State, only approximately 3-4 percent of former foster youth finish a four-year degree, and only 2-6 percent obtain an associate's degree. Building on learnings and best practices from SUNY and CUNY Reconnect, New York will launch the Reconnect for Foster Scholars program to provide financial support to former foster youth who started earning a degree, took a break, and now wish to return to finish their undergraduate studies. By prioritizing the educational growth of former foster youth, the State is highlighting its commitment to all New Yorkers and creating opportunities for economic mobility.",115,115,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Promoting Fairness and Affordability for Students by Reforming Tuition Refund Policies at SUNY,SUNY,,funding/tax/benefit,no,,executive_budget,First-pass coding from 2026 SOTS table of contents.,2026155,SUNY,,funding/tax/benefit,executive_budget,no,,college_workforce_pathways,agency report or official implementation evidence,first_pass_toc,continuation,2025020,Invest in Student Success at the State University of New York,theme=college_workforce_pathways; shared_terms=,"Sometimes emergencies, life circumstances, or other exigencies can disrupt a student's progress

towards their degree. When that happens and a student is forced to unexpectedly leave or pause participation at a SUNY college, they should be able to get their money back for classes they could not take. To support student retention, minimize financial losses for students, and better reflect economic realities, Governor Hochul will direct SUNY to permit tuition liability to be waived over a broader period of time, understanding that emergencies can occur at any time. Additionally, SUNY will also allow for a longer phase-in of tuition liability for students who are funded through Pell Grants, TAP, or the GI Bill.",115,116,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Reducing Burden in the Certificate of Residency Process for SUNY Community College and Early College Students,,SUNY,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026156,,SUNY,other,mixed,no,,college_workforce_pathways,agency report or official implementation evidence,first_pass_toc,continuation,2025072,Fund Free Community College in High-Demand Occupations,"theme=college_workforce_pathways; shared_terms=college, community","Current law requires community college students who attend school outside of their local sponsorship area to obtain a certificate of residency from their home county within 30 days of classes starting, or they are charged a separate rate of tuition, which can be more than double the resident tuition rate. Similarly, high school students enrolled in dual enrollment programs at community colleges are also required to submit a certificate of residency before enrolling.

To cut red tape and prioritize college affordability, Governor Hochul will reform the certificate of residency submission process to simplify requirements and ensure students are not liable for large financial sums if their certificate of residency is only a few days or weeks late. These technical reforms will add to the State's track record of supporting policy that makes education more affordable and streamlines administrative processes so more people can access these quality resources.",116,116,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Equipping an Entire Generation with Mental Health First Aid Training,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026157,,,other,mixed,no,,education_general,agency report or official implementation evidence,first_pass_toc,new,,,,"When teens experience mental health difficulties, their first resort is often to reach out to their peers. Likewise, young people are often best positioned to identify peers who are facing challenges.

Research demonstrates that with training, they have the capacity to both identify and effectively respond to mental health challenges in ways that can improve and even save lives.

Continuing her multi-faceted approach to addressing the mental health crisis playing out among today's youth, Governor Hochul is taking first-in-the-nation action to make Teen Mental Health First Aid training available to all 10th graders across New York State. This training helps young people identify, understand, and respond to signs of mental health and substance use challenges in their friends and peers.

As part of this initiative, the State will also offer aligned training for adults who regularly interact with youth in schools and community programs to ensure they can assist young people in supporting their peers. This nationally recognized curriculum introduces common mental health challenges for youth, reviews typical adolescent development, and teaches a five-step action plan for how to help young people in both crisis and non-crisis situations.

By investing in our young people, New York will equip students with the basic skills needed to support themselves and their peers, drive lasting cultural change in addressing mental health stigma, and ensure students graduating high school have been equipped with crucial mental health skills.",116,117,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Supporting Youth Mental Health for LGBTQ+ New Yorkers,OMH,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026158,OMH,,other,mixed,no,,mental_health_youth,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,continuation,2025148,Support Youth Mental Health in After-School Programs,"theme=mental_health_youth; shared_terms=health, mental, youth","LGBTQ+ youth suffer from high rates of depression and anxiety. The federally funded 988 Suicide & Crisis Lifeline's specialized service for LGBTQ+ youth served between 50,000 and 60,000 young people per month, providing vital support that improved and saved lives before the current Administration chose to shutter it.

To continue serving young people in New York's LGBTQ+ community, Governor Hochul will direct the Office of Mental Health (OMH) to partner with a national crisis center to provide youth with access to trained crisis counselors who specialize in issues the LGBTQ+ community face. The State will also provide training to hundreds of local 988 crisis counselors to prepare them to handle specific concerns of LGBTQ+ youth.

Additionally, the State will announce a new legal hotline and resource website for the LGBTQ+ community, including information about legal rights, housing, healthcare, and other important

topics. By enhancing the systemic support infrastructure for the LGBTQ+ community, the State continues to demonstrate its staunch commitment to this community in the face of federal attacks.",117,118,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Expanding Youth Safe Spaces by Designating Two Additional Community Organizations,OMH,,other,yes,,mixed,First-pass coding from 2026 SOTS table of contents.,2026159,OMH,,other,mixed,no,,education_general,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,new,,,,"Non-clinical, safe environments where teens can discuss their mental health fill an important role in the larger mental health support landscape. Teens in New York cite a need for these spaces to help them access the support they want and require. New York will expand the Office of Mental Health's Youth Safe Spaces program by designating two additional community organizations to provide supportive, non-judgmental environments where young people can access mental wellness resources, foster positive peer relationships, and engage in non-clinical activities. By increasing access to these spaces, the State will provide more youth and families with direct access to important mental wellness resources.",118,118,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Recognizing Schools Providing Strong Mental Health Supports,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026160,,,other,mixed,no,,education_general,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,new,,,,"New York will establish a new ""Schools of Distinction in Supporting Strong Mental Health."" designation to recognize and reward schools that have done an outstanding job providing strong, effective mental health supports, preventing crises, and reducing substance use. This award will set a recognized standard of excellence and go to schools that meet key benchmarks, such as conducting regular mental health screenings, promoting wellness and stigma reduction, and maintaining partnerships with community-based providers. Schools receiving this distinction will receive a financial award to recognize and further their work.",118,118,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Hosting a Youth-Led Substance Use Prevention Symposium,OASAS,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026161,OASAS,,other,mixed,no,,education_general,agency report or official implementation evidence,first_pass_toc,new,,,,"To better target New York's school-aged population and deter them from drug and substance use, the Office of Addiction Services and Support (OASAS) will host a youth-led substance use symposium in which students can learn from their peers about the dangers of substance use, ways to strengthen their

mental health, and how to access community-based resources. OASAS will also launch a youth- focused social media engagement strategy where youth-developed messages are featured on television, digital streaming services, and social media. By tailoring messaging for young people, by young people, the State will meet children where they are, in ways they can absorb and understand.",118,119,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Ensuring All Child-Serving Clinicians in New York's Office of Mental Health Settings Are Trained in Evidence-Based Practices,OMH,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026162,OMH,,other,mixed,mixed,implemented,mental_health_youth,agency report or official implementation evidence,first_pass_toc,continuation,2025148,Support Youth Mental Health in After-School Programs,"theme=mental_health_youth; shared_terms=health, mental","One in five youth and young adults experience mental health challenges. To ensure the care they receive is tailored, high-quality, and designed with their specific needs in mind, Governor Hochul will direct the Office of Mental Health (OMH) to publish a 10-year training roadmap for the implementation of evidence-based practices throughout New York State. This will ensure all child- serving clinicians in agency settings are trained in evidence-based practices and increase the standard of care that youth receive in New York. This roadmap will secure New York's role as a national leader in the promotion of evidence-based practices for youth mental health.",119,119,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Opening up to 15 New Youth Clubhouses to Support Community-Based Recovery for Young People Suffering from a Substance Use Disorder,,,program/policy,yes,up to 15,mixed,First-pass coding from 2026 SOTS table of contents.,2026163,,,program/policy,mixed,no,,education_general,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,new,,,,"Many of the young people who engage in substance misuse or suffer from a substance use disorder seek community and understanding as they recover and find their footing. Clubhouses offer non- clinical, community-building, life-skills training, recreational activities, and other support services that promote self-esteem, a sense of community, and overall well-being. To create greater access statewide, particularly in underserved counties, OASAS will open up to 15 new Youth Clubhouses, co-located with existing Recovery Community and Outreach Centers.",119,119,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Establishing a Young Adult Recovery Residence for Individuals Recovering from Opioid Addiction,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026164,,,other,executive_action,yes,established,opioid_response,"executive order, agency launch, or official announcement",first_pass_toc,new,,,,"Access to safe housing is one of the top factors that can positively impact substance use disorder and opioid recovery at any age. To build on Governor Hochul's commitment to ensuring the health and safety of our young people, she will direct OASAS to establish the state's first Young Adult Recovery Residence. This initiative will provide housing and services for up to 35 young adults with substance use disorder and opioid addiction. Wrap-around recovery services, including housing, are essential to helping individuals reach and maintain their recovery goals, and live a healthy lifestyle.",120,120,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Scaling Mental Health Supports for Indigenous Youth,SUNY,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026165,SUNY,,other,mixed,no,,mental_health_insurance,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,continuation,2025150,Hold Health Insurance Companies Accountable,theme=mental_health_insurance; shared_terms=health,"Tribal youth experience disproportionally high rates of depression, anxiety, substance use, and suicide, reflecting the impacts of historical trauma, ongoing discrimination, and limited access to mental health services that reflect Indigenous cultures and values. To improve mental health outcomes and strengthen cultural support for Indigenous students, New York State will partner with all Tribal Nations to support Indigenous students' mental health in ways reflecting their cultures and communities. Building on the Indigenous Mental Wellbeing Pilot Program, the State will expand the use of transitional support workers and peer advocates to all Tribal Nations and Indigenous-serving school districts with a government-to-government relationship with the State. The initiative also stands up an Indigenous School Mental Health Workforce Center to support SUNY students seeking careers in school-based mental health.",120,120,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Safeguarding Kids Online,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026166,,,other,mixed,no,,education_general,agency report or official implementation evidence,first_pass_toc,new,,,,,120,120,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Safe By Design: Creating Safer Digital Environments for Kids,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026167,,,other,mixed,no,,mental_health_youth,agency report or official implementation evidence,first_pass_toc,new,,,,"Governor Hochul has taken nation-leading actions to protect our children from harm online. The SAFE for Kids Act, signed into law in 2024, represents the nation's most thoughtful policy

prescription to curb the negative influence addictive social media features have on youth mental health. The SAFE for Kids Act also set important national precedents about enhanced age verification and required that social media companies use strong processes to identify and subsequently restrict certain features on child accounts. The Governor has also worked to ban smartphones in schools, set first-in-the-nation safeguards for AI chatbots posing as friends, outlaw AI-generated child sexual abuse material, enact social media warning labels, and invest in offline spaces where kids can thrive.

Building on these actions, Governor Hochul will take bold steps to protect children from online predators, scammers and harmful AI chatbots integrated on online platforms and ensure online platforms prioritize kids' safety over profit.

Governor Hochul will pursue legislation that expands age verification requirements beyond social media platforms to online game platforms, establishes new safety and child-oriented design features to help shield children from online harms, vests greater control in parents, and enhances privacy standards on platforms. Her proposal will:

• Restrict the use of integrated AI chatbot features on social media by children.

• Limit direct messages from non-connections to minor accounts.

• Default children to the highest privacy settings on covered platforms, including restrictions on real-time location sharing data.

• Implement common-sense parental controls over a child's ability to make or receive payments on online platforms.

These actions, paired with the other nation-leading efforts already underway, highlight New York's commitment to ensuring the safety of our children. By enforcing these thoughtful, effective, and potentially life-saving policies, New York is one step closer to ensuring that our children are protected from abuse and exploitation online.",120,121,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Ensuring Fair Play in Online Betting and Limiting Access for Young People,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026168,,,other,mixed,no,,education_general,agency report or official implementation evidence,first_pass_toc,new,,,,"As online sports betting becomes immensely popular, and new, more accessible online gambling

platforms become more sophisticated, it is essential to ensure that young people are protected from the harmful effects of gamified sports betting. Governor Hochul will direct the Gaming Commission to explore effective ways to ensure young people are not illegally downloading betting apps, creating accounts, or using the accounts of others, including the use of biometric approaches. These actions will protect young people from the harms of online betting, which include significant financial loss and addictive behavior.",121,122,high
2026,2026StateoftheStateBook.pdf,Chapter 7: Helping New York's Students Learn and Thrive 104,Chapter 7: Helping New York's Students Learn and Thrive 104,Promoting Responsible Digital Citizenship: Supporting Distraction-Free Schools and Student Mental Health,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026169,,,other,mixed,no,,education_general,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,new,,,,"Building on the success of her nation-leading distraction-free schools policy, the Governor will direct SED to develop a suite of resources for students, teachers, and parents to support responsible technology use and good digital citizenship. Complementing the recent work by OMH in sharing best practices for safe social media usage, these resources will help students understand why devices can impact focus and learning, how to manage social media and AI responsibly, and how to protect their mental health.

The resources will include evidence-based lessons on safe online behavior for students in grades K- 12 (including how to manage privacy, digital footprints, cyberbullying, and healthy device habits), grade-level teacher guides on how to promote responsible technology use, regional teacher trainings aligned with distraction free school policies, and toolkits and webinars for parents to reinforce responsible technology and device use at home. By reiterating the importance of digital responsibility, these resources promote online safety, enhance responsible technology use learning, and equip students and educators with resources to protect the mental health of our students.",122,122,high
2026,2026StateoftheStateBook.pdf,Chapter 8: Keeping New Yorkers Healthy 122,Chapter 8: Keeping New Yorkers Healthy 122,Expanding the Safety Net Transformation Program,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026170,,,other,mixed,no,,health_care_general,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,continuation,2025159,Extend the Safety Net Transformation Program,"theme=health_care_general; shared_terms=net, program, safety, transformation","Safety-net hospitals care for the most vulnerable New Yorkers but face serious challenges in maintaining financial resilience and stability. To address this, Governor Hochul established the Safety Net Transformation Program, providing financial support and regulatory flexibility to encourage strategic partnerships that strengthen these hospitals. Since the program's passage, Governor Hochul has awarded more than $4. billion to support fourteen partnerships across the state.

This year, Governor Hochul will provide additional funding to continue supporting new projects under the program, which will allow it to reach more of the state's struggling safety-net hospitals. Furthermore, additional funding will allow support for innovative projects, such as including partnerships that focus on regional planning to improve coordination of care and reduce duplication of healthcare services, and partnerships that utilize AI to improve efficiency and quality of care.",125,125,high
2026,2026StateoftheStateBook.pdf,Chapter 8: Keeping New Yorkers Healthy 122,Chapter 8: Keeping New Yorkers Healthy 122,Expanding the Use of Artificial Intelligence Technology in Healthcare Safely and Equitably,DOH,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026171,DOH,,other,mixed,no,,medicaid_coverage,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,continuation,2025161,Increase Access to Lifesaving Obesity Drugs,theme=medicaid_coverage; shared_terms=,"The use of AI in healthcare is rapidly advancing with promises to improve operational efficiency and patient care if carefully adopted. It is essential to coordinate AI advancement within the healthcare delivery system in a way that promotes greater access, quality, and equity in care delivery at a lower cost for all patients.

Governor Hochul will direct the Department of Health (DOH) to establish a consortium of healthcare and AI experts to share data and best practices and strengthen cross-sector collaboration around building, testing, and deploying safe and effective AI tools. To ensure equitable access, Governor Hochul will incentivize partnerships between safety-net hospitals and other healthcare partners to implement AI solutions that improve quality of care and strengthen operations. In addition, the State will develop systems to evaluate and launch best-in-class AI tools within DOH, the Medicaid program, and New York's Office of the Medicaid Inspector General (OMIG) to strengthen program integrity.",126,126,high
2026,2026StateoftheStateBook.pdf,Chapter 8: Keeping New Yorkers Healthy 122,Chapter 8: Keeping New Yorkers Healthy 122,Strengthening Oversight of Healthcare Transactions,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026172,,,other,mixed,no,,health_care_general,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,continuation,2025142,Streamline County Oversight and Enhance Funding,theme=health_care_general; shared_terms=oversight,"Since 2023, the New York Material Transactions Law requires healthcare entities to report transactions that increase revenues by $25 million or more. This reporting is the first step to understanding the expected and initial impact of these private transactions on cost, quality, access, equity and competition in the New York healthcare delivery system.

To strengthen oversight of these entities, Governor Hochul will expand this law to require ongoing reporting on the actual impact of closed material transactions, along with external reviews for high cost, high impact transactions. These changes will ensure that New Yorkers can continue to access affordable, high-quality, and equitable care for the long term.",126,126,high
2026,2026StateoftheStateBook.pdf,Chapter 8: Keeping New Yorkers Healthy 122,Chapter 8: Keeping New Yorkers Healthy 122,Enabling Transformation of the Healthcare Delivery System,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026173,,,other,mixed,no,,health_care_general,agency report or official implementation evidence,first_pass_toc,continuation,2025159,Extend the Safety Net Transformation Program,theme=health_care_general; shared_terms=transformation,"Healthcare providers are required to follow regulatory requirements, including Certificate of Need

(CON), to receive approval for certain healthcare projects. While it is a critical process, it can be time-intensive for both providers and DOH. Governor Hochul has already made progress by streamlining the application and review process for certain projects and significantly raising the thresholds that qualify a CON application for a more detailed review.

Additional improvements can further improve the system and reduce burden. Governor Hochul will direct DOH to make the CON process more efficient and targeted, to improve the experience of providers and expedite important healthcare projects across the state.",126,127,high
2026,2026StateoftheStateBook.pdf,Chapter 8: Keeping New Yorkers Healthy 122,Chapter 8: Keeping New Yorkers Healthy 122,Empowering the Healthcare Workforce,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026174,,,other,mixed,no,,health_care_general,agency report or official implementation evidence,first_pass_toc,continuation,2025164,Strengthen Reporting Requirements for Healthcare Investors,theme=health_care_general; shared_terms=healthcare,,127,127,high
2026,2026StateoftheStateBook.pdf,Chapter 8: Keeping New Yorkers Healthy 122,Chapter 8: Keeping New Yorkers Healthy 122,Removing Unnecessary Restrictions on Healthcare Workers,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026175,,,other,mixed,no,,health_care_general,agency report or official implementation evidence,first_pass_toc,continuation,2025164,Strengthen Reporting Requirements for Healthcare Investors,theme=health_care_general; shared_terms=healthcare,"Healthcare workforce shortages limit and delay patient access to care, from registered nurses and physicians to nursing assistants. This issue is compounded by New York State law, which often unnecessarily restricts which services healthcare workers may perform within their licensed scope of practice. This means more advanced clinicians spend their time performing tasks that could be done by lower-level staff, and patients have fewer options for basic services.

Governor Hochul will propose legislation to expand scope of practice for several critical workers to expand access for patients, including allowing certified nursing assistants to administer medication in nursing homes, physician assistants with sufficient training to practice independently, and medical assistants to administer vaccinations. Finally, Governor Hochul will change state law to allow DOH to oversee and make additional decisions about licensed healthcare professionals' scope of practice.",127,127,high
2026,2026StateoftheStateBook.pdf,Chapter 8: Keeping New Yorkers Healthy 122,Chapter 8: Keeping New Yorkers Healthy 122,Reducing Reliance on Temporary Staff to Stabilize the Healthcare Workforce,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026176,,,other,mixed,no,,health_care_general,agency report or official implementation evidence,first_pass_toc,continuation,2025164,Strengthen Reporting Requirements for Healthcare Investors,theme=health_care_general; shared_terms=healthcare,"During the Covid-19 pandemic, reliance on temporary staff and traveling nurses skyrocketed. Years after the height of the pandemic, this reliance continues-in 2024, healthcare facilities paid temporary staffing agencies more than $2. billion, and the agencies kept $1 billion of that in profits.

These are not workers coming on temporary assignment from other states; New York residents make up 72 percent of the temporary workforce, and the majority of these New York residents permanently live within 25 miles of their ""temporary"" work location.

Governor Hochul will introduce legislation to ensure healthcare dollars are supporting the delivery of care. In addition, the Governor will direct DOH to develop guidance and share best practices to ensure healthcare organizations have the information they need to secure temporary staff.",127,128,high
2026,2026StateoftheStateBook.pdf,Chapter 8: Keeping New Yorkers Healthy 122,Chapter 8: Keeping New Yorkers Healthy 122,Expanding Healthcare Access through Workforce Investments,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026177,,,other,executive_budget,no,,medicaid_coverage,"budget appropriation, program awards, or fiscal documents",first_pass_toc,continuation,2025160,Expand Access to Infertility Treatments,theme=medicaid_coverage; shared_terms=access,"While New York State has made significant strides in expanding healthcare coverage, statewide workforce shortages in the health sector mean that even those with coverage may struggle to get the care they need. To address this, New York launched two initiatives through its federal 1115 waiver aimed at bolstering the healthcare workforce in underserved areas. In late 2024, the State launched the Career Pathways Training (CPT) Program, with $646 million in federal funding for tuition, textbooks, and education and career supports for health, behavioral health, and social care workers who make a three-year commitment to serving Medicaid members. Last year, New York also launched the Health Care Access Loan Repayment Program (HEALR), which will provide loan payments for high-need titles serving Medicaid members.

To date, the CPT program has already recruited nearly 12,000 participants. This year, the program will graduate thousands of new nurses, physician assistants, social workers, community health workers, and other critically needed health titles into the workforce. This spring, the HEALR program will award nearly $50 million in loan repayment for psychiatrists, primary care physicians, dentists, nurse practitioners, and pediatric clinical nurse specialists who make a four-year commitment to serving Medicaid members. Taken together, these two initiatives represent a nearly $700 million investment in strengthening New York's health workforce and ensuring that New Yorkers have timely access to the care they need.",128,128,high
2026,2026StateoftheStateBook.pdf,Chapter 8: Keeping New Yorkers Healthy 122,Chapter 8: Keeping New Yorkers Healthy 122,"Protecting and Expanding Access to Quality, Affordable Health Coverage",DOH,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026178,DOH,,other,mixed,no,,medicaid_coverage,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,continuation,2025161,Increase Access to Lifesaving Obesity Drugs,theme=medicaid_coverage; shared_terms=access,"Despite New York having achieved one of the lowest uninsured rates in the nation, recent federal actions threaten the continued affordability and accessibility of health coverage in the state. Federal cuts to New York's Essential Plan total $7. billion, more than half of the program's annual funding, endangering the program's continued viability. The expiration of federal enhanced premium tax credits means that 140,000 New Yorkers are paying 40 percent more for premiums in 2026. Taken together, these federal policies are poised to roll back more than a decade of progress in bringing affordable health coverage to New Yorkers.

To safeguard hard-won gains, Governor Hochul will direct the Department of Health to take steps to protect and strengthen existing coverage and explore new coverage options. To mitigate coverage losses, Governor Hochul directed DOH to submit an application to the Centers for Medicare and Medicaid Services to return the Essential Plan to a Basic Health Program, a move that will preserve coverage for 1. million New Yorkers for whom the premium-free program is a critical lifeline. For the roughly 450,000 New Yorkers who will lose their current Essential Plan coverage in this transition, Governor Hochul will direct DOH to negotiate with the federal government to develop affordable coverage options to ensure continued access to affordable healthcare for those impacted by federal cuts.",129,129,high
2026,2026StateoftheStateBook.pdf,Chapter 8: Keeping New Yorkers Healthy 122,Chapter 8: Keeping New Yorkers Healthy 122,Leveraging New York's Purchasing Power to Drive Down Drug Costs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026179,,,other,mixed,no,,medicaid_coverage,agency report or official implementation evidence,first_pass_toc,new,,,,"Since the 2023 transition of New York's Medicaid pharmacy benefit to the streamlined NYRx program, which garnered the state more than $600 million in new drug rebates, New York has become a nation-leader in pharmacy benefit management and reform. However, given the state's size and market share, New York's supplemental rebates-the State-negotiated discounts Medicaid receives on top of federally-mandated rebates-are only average by national standards, while overall drug prices nationwide continue to soar.

To address stubbornly rising pharmaceutical prices and leverage New York's purchasing power, Governor Hochul will direct DOH to identify and target specific classes of high-cost drugs for direct negotiations with manufacturers to achieve better discounts for the State. The move will drive significant savings for the Medicaid program at a time of significant cost pressures arising from federal cuts, while also laying the groundwork for future initiatives to lower pharmaceutical prices statewide.",129,130,high
